episodes,Proposed with Reduction,Proposed No-Reduction,Contention-free,Contention-based,Semi-static,Round-robin,Heuristics
330,-0.2785586342215538,-0.2934371054172516,0.0,0.0,0.0,0.0,0.0
331,-0.2784991756081581,-0.2881561204791069,0.0,0.0,0.0,0.0,0.0
332,-0.27843971699476244,-0.2828751355409622,0.0,0.0,0.0,0.0,0.0
333,-0.27954877018928526,-0.2787357419729233,0.0,0.0,0.0,0.0,0.0
334,-0.2806578233838081,-0.27459634840488434,0.0,0.0,0.0,0.0,0.0
335,-0.28157609552145,-0.27762176692485807,0.0,0.0,0.0,0.0,0.0
336,-0.28249436765909197,-0.28064718544483186,0.0,0.0,0.0,0.0,0.0
337,-0.2808195188641548,-0.28016598522663116,0.0,0.0,0.0,0.0,0.0
338,-0.27914467006921767,-0.27968478500843047,0.0,0.0,0.0,0.0,0.0
339,-0.27783155292272566,-0.2794001042842865,0.0,0.0,0.0,0.0,0.0
340,-0.2765184357762337,-0.2791154235601425,0.0,0.0,0.0,0.0,0.0
341,-0.2751738116145134,-0.2795932412147522,0.0,0.0,0.0,0.0,0.0
342,-0.2738291874527931,-0.2800710588693619,0.0,0.0,0.0,0.0,0.0
343,-0.27130654007196425,-0.2776660516858101,0.0,0.0,0.0,0.0,0.0
344,-0.2687838926911354,-0.2752610445022583,0.0,0.0,0.0,0.0,0.0
345,-0.26432391703128816,-0.27427166104316714,0.0,0.0,0.0,0.0,0.0
346,-0.25986394137144087,-0.2732822775840759,0.0,0.0,0.0,0.0,0.0
347,-0.2603559672832489,-0.2718160778284073,0.0,0.0,0.0,0.0,0.0
348,-0.2608479931950569,-0.27034987807273864,0.0,0.0,0.0,0.0,0.0
349,-0.26322399750351905,-0.2715196818113327,0.0,0.0,0.0,0.0,0.0
350,-0.2656000018119812,-0.2726894855499268,0.0,0.0,0.0,0.0,0.0
351,-0.26648399233818054,-0.2781884640455246,0.0,0.0,0.0,0.0,0.0
352,-0.2673679828643799,-0.28368744254112244,0.0,0.0,0.0,0.0,0.0
353,-0.26409716457128524,-0.2886530220508575,0.0,0.0,0.0,0.0,0.0
354,-0.2608263462781906,-0.29361860156059266,0.0,0.0,0.0,0.0,0.0
355,-0.2599289834499359,-0.29347611516714095,0.0,0.0,0.0,0.0,0.0
356,-0.2590316206216812,-0.2933336287736893,0.0,0.0,0.0,0.0,0.0
357,-0.2609302267432213,-0.2883931308984756,0.0,0.0,0.0,0.0,0.0
358,-0.26282883286476133,-0.283452633023262,0.0,0.0,0.0,0.0,0.0
359,-0.2643700286746025,-0.2831752121448517,0.0,0.0,0.0,0.0,0.0
360,-0.26591122448444365,-0.2828977912664413,0.0,0.0,0.0,0.0,0.0
361,-0.2663370370864868,-0.28336345255374906,0.0,0.0,0.0,0.0,0.0
362,-0.26676284968853,-0.2838291138410568,0.0,0.0,0.0,0.0,0.0
363,-0.2658256575465202,-0.28696484714746473,0.0,0.0,0.0,0.0,0.0
364,-0.2648884654045105,-0.29010058045387266,0.0,0.0,0.0,0.0,0.0
365,-0.2700097128748894,-0.2912445545196533,0.0,0.0,0.0,0.0,0.0
366,-0.27513096034526824,-0.29238852858543396,0.0,0.0,0.0,0.0,0.0
367,-0.27431290298700334,-0.2922139078378677,0.0,0.0,0.0,0.0,0.0
368,-0.2734948456287384,-0.2920392870903015,0.0,0.0,0.0,0.0,0.0
369,-0.27230211794376374,-0.29069577902555466,0.0,0.0,0.0,0.0,0.0
370,-0.27110939025878905,-0.2893522709608078,0.0,0.0,0.0,0.0,0.0
371,-0.2708658814430237,-0.28927591294050214,0.0,0.0,0.0,0.0,0.0
372,-0.2706223726272583,-0.28919955492019656,0.0,0.0,0.0,0.0,0.0
373,-0.273429824411869,-0.28878568559885026,0.0,0.0,0.0,0.0,0.0
374,-0.2762372761964798,-0.28837181627750397,0.0,0.0,0.0,0.0,0.0
375,-0.277078577876091,-0.28840736150741575,0.0,0.0,0.0,0.0,0.0
376,-0.2779198795557022,-0.2884429067373276,0.0,0.0,0.0,0.0,0.0
377,-0.27617939561605453,-0.2930761992931366,0.0,0.0,0.0,0.0,0.0
378,-0.2744389116764069,-0.29770949184894563,0.0,0.0,0.0,0.0,0.0
379,-0.2742784470319748,-0.3001445785164833,0.0,0.0,0.0,0.0,0.0
380,-0.2741179823875427,-0.302579665184021,0.0,0.0,0.0,0.0,0.0
381,-0.2717156752943993,-0.3010075330734253,0.0,0.0,0.0,0.0,0.0
382,-0.2693133682012558,-0.2994354009628296,0.0,0.0,0.0,0.0,0.0
383,-0.2719863548874855,-0.29963867366313934,0.0,0.0,0.0,0.0,0.0
384,-0.2746593415737152,-0.2998419463634491,0.0,0.0,0.0,0.0,0.0
385,-0.2734595850110054,-0.299468058347702,0.0,0.0,0.0,0.0,0.0
386,-0.2722598284482956,-0.29909417033195496,0.0,0.0,0.0,0.0,0.0
387,-0.27113864868879317,-0.29949953854084016,0.0,0.0,0.0,0.0,0.0
388,-0.2700174689292908,-0.29990490674972536,0.0,0.0,0.0,0.0,0.0
389,-0.2704370766878128,-0.30148136913776397,0.0,0.0,0.0,0.0,0.0
390,-0.2708566844463348,-0.3030578315258026,0.0,0.0,0.0,0.0,0.0
391,-0.2691333621740341,-0.3022667646408081,0.0,0.0,0.0,0.0,0.0
392,-0.2674100399017334,-0.3014756977558136,0.0,0.0,0.0,0.0,0.0
393,-0.26649835854768755,-0.29918471425771714,0.0,0.0,0.0,0.0,0.0
394,-0.26558667719364165,-0.29689373075962067,0.0,0.0,0.0,0.0,0.0
395,-0.26555620431900023,-0.29594577848911285,0.0,0.0,0.0,0.0,0.0
396,-0.2655257314443588,-0.29499782621860504,0.0,0.0,0.0,0.0,0.0
397,-0.26698697060346605,-0.2926362007856369,0.0,0.0,0.0,0.0,0.0
398,-0.2684482097625732,-0.29027457535266876,0.0,0.0,0.0,0.0,0.0
399,-0.26857919692993165,-0.2892833575606346,0.0,0.0,0.0,0.0,0.0
400,-0.26871018409729003,-0.28829213976860046,0.0,0.0,0.0,0.0,0.0
401,-0.2717805489897728,-0.2896285831928253,0.0,0.0,0.0,0.0,0.0
402,-0.2748509138822556,-0.29096502661705015,0.0,0.0,0.0,0.0,0.0
403,-0.2749620646238327,-0.2901851087808609,0.0,0.0,0.0,0.0,0.0
404,-0.27507321536540985,-0.28940519094467165,0.0,0.0,0.0,0.0,0.0
405,-0.27598714977502825,-0.2899010330438614,0.0,0.0,0.0,0.0,0.0
406,-0.2769010841846466,-0.2903968751430511,0.0,0.0,0.0,0.0,0.0
407,-0.2783669620752335,-0.28892281502485273,0.0,0.0,0.0,0.0,0.0
408,-0.2798328399658203,-0.28744875490665434,0.0,0.0,0.0,0.0,0.0
409,-0.2786827266216278,-0.28622769117355346,0.0,0.0,0.0,0.0,0.0
410,-0.2775326132774353,-0.2850066274404526,0.0,0.0,0.0,0.0,0.0
411,-0.27813186049461364,-0.28323286175727846,0.0,0.0,0.0,0.0,0.0
412,-0.278731107711792,-0.2814590960741043,0.0,0.0,0.0,0.0,0.0
413,-0.2770049661397934,-0.28326772153377533,0.0,0.0,0.0,0.0,0.0
414,-0.2752788245677948,-0.28507634699344636,0.0,0.0,0.0,0.0,0.0
415,-0.27546883672475814,-0.28528953045606614,0.0,0.0,0.0,0.0,0.0
416,-0.2756588488817215,-0.2855027139186859,0.0,0.0,0.0,0.0,0.0
417,-0.2741103991866112,-0.2882815182209015,0.0,0.0,0.0,0.0,0.0
418,-0.27256194949150087,-0.2910603225231171,0.0,0.0,0.0,0.0,0.0
419,-0.27134288996458056,-0.28870051354169846,0.0,0.0,0.0,0.0,0.0
420,-0.2701238304376602,-0.2863407045602798,0.0,0.0,0.0,0.0,0.0
421,-0.26940456628799436,-0.2837665855884552,0.0,0.0,0.0,0.0,0.0
422,-0.26868530213832853,-0.28119246661663055,0.0,0.0,0.0,0.0,0.0
423,-0.2661388322710991,-0.28250460922718046,0.0,0.0,0.0,0.0,0.0
424,-0.26359236240386963,-0.2838167518377304,0.0,0.0,0.0,0.0,0.0
425,-0.2615799218416214,-0.2830349564552307,0.0,0.0,0.0,0.0,0.0
426,-0.2595674812793732,-0.282253161072731,0.0,0.0,0.0,0.0,0.0
427,-0.2588427111506462,-0.280699810385704,0.0,0.0,0.0,0.0,0.0
428,-0.25811794102191926,-0.2791464596986771,0.0,0.0,0.0,0.0,0.0
429,-0.2594954207539558,-0.2802813470363617,0.0,0.0,0.0,0.0,0.0
430,-0.26087290048599243,-0.28141623437404634,0.0,0.0,0.0,0.0,0.0
431,-0.26166664361953734,-0.2840278699994087,0.0,0.0,0.0,0.0,0.0
432,-0.26246038675308225,-0.28663950562477114,0.0,0.0,0.0,0.0,0.0
433,-0.2639815345406532,-0.2873819723725319,0.0,0.0,0.0,0.0,0.0
434,-0.26550268232822416,-0.2881244391202927,0.0,0.0,0.0,0.0,0.0
435,-0.2615790978074074,-0.28781606554985045,0.0,0.0,0.0,0.0,0.0
436,-0.2576555132865906,-0.2875076919794083,0.0,0.0,0.0,0.0,0.0
437,-0.2586960464715958,-0.2854328706860542,0.0,0.0,0.0,0.0,0.0
438,-0.25973657965660096,-0.2833580493927002,0.0,0.0,0.0,0.0,0.0
439,-0.25837978199124334,-0.28285830095410347,0.0,0.0,0.0,0.0,0.0
440,-0.2570229843258858,-0.28235855251550673,0.0,0.0,0.0,0.0,0.0
441,-0.2574570715427399,-0.28184217363595965,0.0,0.0,0.0,0.0,0.0
442,-0.25789115875959395,-0.2813257947564125,0.0,0.0,0.0,0.0,0.0
443,-0.25932834297418594,-0.28057448118925093,0.0,0.0,0.0,0.0,0.0
444,-0.26076552718877793,-0.27982316762208936,0.0,0.0,0.0,0.0,0.0
445,-0.26246630400419235,-0.2801224276423454,0.0,0.0,0.0,0.0,0.0
446,-0.26416708081960677,-0.28042168766260145,0.0,0.0,0.0,0.0,0.0
447,-0.2654006138443947,-0.2835245177149773,0.0,0.0,0.0,0.0,0.0
448,-0.2666341468691826,-0.28662734776735305,0.0,0.0,0.0,0.0,0.0
449,-0.2673343315720558,-0.2817258007824421,0.0,0.0,0.0,0.0,0.0
450,-0.268034516274929,-0.2768242537975311,0.0,0.0,0.0,0.0,0.0
451,-0.2685447946190834,-0.2747990146279335,0.0,0.0,0.0,0.0,0.0
452,-0.2690550729632378,-0.27277377545833587,0.0,0.0,0.0,0.0,0.0
453,-0.2701896443963051,-0.2706292524933815,0.0,0.0,0.0,0.0,0.0
454,-0.2713242158293724,-0.2684847295284271,0.0,0.0,0.0,0.0,0.0
455,-0.27411979585886004,-0.26755016297101974,0.0,0.0,0.0,0.0,0.0
456,-0.27691537588834764,-0.2666155964136124,0.0,0.0,0.0,0.0,0.0
457,-0.2761369615793228,-0.2670892909169197,0.0,0.0,0.0,0.0,0.0
458,-0.275358547270298,-0.26756298542022705,0.0,0.0,0.0,0.0,0.0
459,-0.2761573977768421,-0.2703084208071232,0.0,0.0,0.0,0.0,0.0
460,-0.2769562482833862,-0.27305385619401934,0.0,0.0,0.0,0.0,0.0
461,-0.2748283728957176,-0.2733292803168297,0.0,0.0,0.0,0.0,0.0
462,-0.27270049750804903,-0.27360470443964,0.0,0.0,0.0,0.0,0.0
463,-0.2728888764977455,-0.2723972886800766,0.0,0.0,0.0,0.0,0.0
464,-0.273077255487442,-0.27118987292051316,0.0,0.0,0.0,0.0,0.0
465,-0.2725941568613052,-0.27108975797891616,0.0,0.0,0.0,0.0,0.0
466,-0.27211105823516846,-0.2709896430373192,0.0,0.0,0.0,0.0,0.0
467,-0.2695081397891045,-0.27009536176919935,0.0,0.0,0.0,0.0,0.0
468,-0.26690522134304046,-0.26920108050107955,0.0,0.0,0.0,0.0,0.0
469,-0.26594147086143494,-0.2737544111907482,0.0,0.0,0.0,0.0,0.0
470,-0.2649777203798294,-0.27830774188041685,0.0,0.0,0.0,0.0,0.0
471,-0.2622494801878929,-0.2805898740887642,0.0,0.0,0.0,0.0,0.0
472,-0.25952123999595644,-0.2828720062971115,0.0,0.0,0.0,0.0,0.0
473,-0.25944320410490035,-0.28511896431446077,0.0,0.0,0.0,0.0,0.0
474,-0.2593651682138443,-0.28736592233181,0.0,0.0,0.0,0.0,0.0
475,-0.25845196545124055,-0.28674072921276095,0.0,0.0,0.0,0.0,0.0
476,-0.2575387626886368,-0.2861155360937119,0.0,0.0,0.0,0.0,0.0
477,-0.25764345526695254,-0.2866951644420624,0.0,0.0,0.0,0.0,0.0
478,-0.2577481478452682,-0.2872747927904129,0.0,0.0,0.0,0.0,0.0
479,-0.25637621581554415,-0.28560404777526854,0.0,0.0,0.0,0.0,0.0
480,-0.25500428378582,-0.2839333027601242,0.0,0.0,0.0,0.0,0.0
481,-0.25676714479923246,-0.2856337815523148,0.0,0.0,0.0,0.0,0.0
482,-0.25853000581264496,-0.2873342603445053,0.0,0.0,0.0,0.0,0.0
483,-0.25927933007478715,-0.28534834608435633,0.0,0.0,0.0,0.0,0.0
484,-0.26002865433692934,-0.2833624318242073,0.0,0.0,0.0,0.0,0.0
485,-0.26032862812280655,-0.28429707139730453,0.0,0.0,0.0,0.0,0.0
486,-0.26062860190868375,-0.2852317109704018,0.0,0.0,0.0,0.0,0.0
487,-0.2621656537055969,-0.2849070101976395,0.0,0.0,0.0,0.0,0.0
488,-0.26370270550251007,-0.28458230942487717,0.0,0.0,0.0,0.0,0.0
489,-0.2638987347483635,-0.28362712264060974,0.0,0.0,0.0,0.0,0.0
490,-0.26409476399421694,-0.2826719358563423,0.0,0.0,0.0,0.0,0.0
491,-0.26379872635006907,-0.28113172203302383,0.0,0.0,0.0,0.0,0.0
492,-0.2635026887059212,-0.27959150820970535,0.0,0.0,0.0,0.0,0.0
493,-0.26353681534528733,-0.2792550802230835,0.0,0.0,0.0,0.0,0.0
494,-0.2635709419846535,-0.2789186522364616,0.0,0.0,0.0,0.0,0.0
495,-0.26318391412496567,-0.2810173720121384,0.0,0.0,0.0,0.0,0.0
496,-0.26279688626527786,-0.2831160917878151,0.0,0.0,0.0,0.0,0.0
497,-0.2620516248047352,-0.279805139452219,0.0,0.0,0.0,0.0,0.0
498,-0.2613063633441925,-0.27649418711662294,0.0,0.0,0.0,0.0,0.0
499,-0.26166159808635714,-0.2762329578399658,0.0,0.0,0.0,0.0,0.0
500,-0.26201683282852173,-0.2759717285633087,0.0,0.0,0.0,0.0,0.0
501,-0.26134459376335145,-0.2741826981306076,0.0,0.0,0.0,0.0,0.0
502,-0.2606723546981812,-0.2723936676979065,0.0,0.0,0.0,0.0,0.0
503,-0.2500768553465605,-0.27408321723341944,0.0,0.0,0.0,0.0,0.0
504,-0.2394813559949398,-0.27577276676893236,0.0,0.0,0.0,0.0,0.0
505,-0.23765224516391753,-0.2732409104704857,0.0,0.0,0.0,0.0,0.0
506,-0.23582313433289528,-0.27070905417203905,0.0,0.0,0.0,0.0,0.0
507,-0.2329261101782322,-0.27036022692918776,0.0,0.0,0.0,0.0,0.0
508,-0.2300290860235691,-0.27001139968633653,0.0,0.0,0.0,0.0,0.0
509,-0.22905224487185477,-0.26949273645877836,0.0,0.0,0.0,0.0,0.0
510,-0.22807540372014046,-0.26897407323122025,0.0,0.0,0.0,0.0,0.0
511,-0.2285459965467453,-0.2707121059298515,0.0,0.0,0.0,0.0,0.0
512,-0.22901658937335015,-0.27245013862848283,0.0,0.0,0.0,0.0,0.0
513,-0.22774435356259345,-0.27180273085832596,0.0,0.0,0.0,0.0,0.0
514,-0.2264721177518368,-0.2711553230881691,0.0,0.0,0.0,0.0,0.0
515,-0.22574111744761466,-0.2704550325870514,0.0,0.0,0.0,0.0,0.0
516,-0.22501011714339256,-0.2697547420859337,0.0,0.0,0.0,0.0,0.0
517,-0.2251302607357502,-0.27321344539523124,0.0,0.0,0.0,0.0,0.0
518,-0.22525040432810783,-0.27667214870452883,0.0,0.0,0.0,0.0,0.0
519,-0.2231279082596302,-0.27719864398241045,0.0,0.0,0.0,0.0,0.0
520,-0.22100541219115258,-0.2777251392602921,0.0,0.0,0.0,0.0,0.0
521,-0.22068504616618156,-0.2792834401130676,0.0,0.0,0.0,0.0,0.0
522,-0.22036468014121055,-0.2808417409658432,0.0,0.0,0.0,0.0,0.0
523,-0.22848757691681384,-0.277920264005661,0.0,0.0,0.0,0.0,0.0
524,-0.23661047369241714,-0.2749987870454788,0.0,0.0,0.0,0.0,0.0
525,-0.23724666014313697,-0.2739538222551346,0.0,0.0,0.0,0.0,0.0
526,-0.2378828465938568,-0.2729088574647903,0.0,0.0,0.0,0.0,0.0
527,-0.24007582068443298,-0.2735310345888138,0.0,0.0,0.0,0.0,0.0
528,-0.24226879477500915,-0.27415321171283724,0.0,0.0,0.0,0.0,0.0
529,-0.24225248545408248,-0.2717327639460564,0.0,0.0,0.0,0.0,0.0
530,-0.24223617613315582,-0.26931231617927553,0.0,0.0,0.0,0.0,0.0
531,-0.24299659878015517,-0.26732665598392485,0.0,0.0,0.0,0.0,0.0
532,-0.24375702142715455,-0.26534099578857423,0.0,0.0,0.0,0.0,0.0
533,-0.24342751652002334,-0.2661073267459869,0.0,0.0,0.0,0.0,0.0
534,-0.24309801161289216,-0.26687365770339966,0.0,0.0,0.0,0.0,0.0
535,-0.24404214173555375,-0.2632381796836853,0.0,0.0,0.0,0.0,0.0
536,-0.24498627185821534,-0.2596027016639709,0.0,0.0,0.0,0.0,0.0
537,-0.24393640831112862,-0.2547364212572575,0.0,0.0,0.0,0.0,0.0
538,-0.2428865447640419,-0.249870140850544,0.0,0.0,0.0,0.0,0.0
539,-0.24359633699059485,-0.2508160471916199,0.0,0.0,0.0,0.0,0.0
540,-0.24430612921714784,-0.25176195353269576,0.0,0.0,0.0,0.0,0.0
541,-0.2434127449989319,-0.24965781196951867,0.0,0.0,0.0,0.0,0.0
542,-0.24251936078071595,-0.24755367040634155,0.0,0.0,0.0,0.0,0.0
543,-0.2427379734814167,-0.24881285503506662,0.0,0.0,0.0,0.0,0.0
544,-0.24295658618211746,-0.25007203966379166,0.0,0.0,0.0,0.0,0.0
545,-0.2414860486984253,-0.25226262807846067,0.0,0.0,0.0,0.0,0.0
546,-0.24001551121473313,-0.25445321649312974,0.0,0.0,0.0,0.0,0.0
547,-0.2382316455245018,-0.2521651335060596,0.0,0.0,0.0,0.0,0.0
548,-0.23644777983427048,-0.24987705051898956,0.0,0.0,0.0,0.0,0.0
549,-0.23479634374380112,-0.2510822132229805,0.0,0.0,0.0,0.0,0.0
550,-0.23314490765333176,-0.2522873759269714,0.0,0.0,0.0,0.0,0.0
551,-0.22806165665388106,-0.25304706394672394,0.0,0.0,0.0,0.0,0.0
552,-0.2229784056544304,-0.25380675196647645,0.0,0.0,0.0,0.0,0.0
553,-0.22163739502429963,-0.25414214581251143,0.0,0.0,0.0,0.0,0.0
554,-0.22029638439416885,-0.25447753965854647,0.0,0.0,0.0,0.0,0.0
555,-0.21662866175174714,-0.25646706819534304,0.0,0.0,0.0,0.0,0.0
556,-0.2129609391093254,-0.2584565967321396,0.0,0.0,0.0,0.0,0.0
557,-0.214213927090168,-0.26085228100419044,0.0,0.0,0.0,0.0,0.0
558,-0.2154669150710106,-0.2632479652762413,0.0,0.0,0.0,0.0,0.0
559,-0.21443695202469826,-0.2625653460621834,0.0,0.0,0.0,0.0,0.0
560,-0.21340698897838592,-0.26188272684812547,0.0,0.0,0.0,0.0,0.0
561,-0.21405625492334365,-0.26427714303135874,0.0,0.0,0.0,0.0,0.0
562,-0.21470552086830139,-0.26667155921459196,0.0,0.0,0.0,0.0,0.0
563,-0.21012995764613152,-0.2680921755731106,0.0,0.0,0.0,0.0,0.0
564,-0.20555439442396164,-0.2695127919316292,0.0,0.0,0.0,0.0,0.0
565,-0.20548261553049088,-0.26700023412704466,0.0,0.0,0.0,0.0,0.0
566,-0.20541083663702012,-0.2644876763224602,0.0,0.0,0.0,0.0,0.0
567,-0.2067570649087429,-0.26501441448926927,0.0,0.0,0.0,0.0,0.0
568,-0.2081032931804657,-0.26554115265607836,0.0,0.0,0.0,0.0,0.0
569,-0.20873769074678422,-0.2661228209733963,0.0,0.0,0.0,0.0,0.0
570,-0.20937208831310272,-0.2667044892907143,0.0,0.0,0.0,0.0,0.0
571,-0.21145215779542922,-0.26390577256679537,0.0,0.0,0.0,0.0,0.0
572,-0.21353222727775573,-0.2611070558428764,0.0,0.0,0.0,0.0,0.0
573,-0.2147476077079773,-0.2578615188598633,0.0,0.0,0.0,0.0,0.0
574,-0.21596298813819886,-0.25461598187685014,0.0,0.0,0.0,0.0,0.0
575,-0.21748936101794242,-0.25449924916028976,0.0,0.0,0.0,0.0,0.0
576,-0.219015733897686,-0.2543825164437294,0.0,0.0,0.0,0.0,0.0
577,-0.21742649972438813,-0.2534561574459076,0.0,0.0,0.0,0.0,0.0
578,-0.21583726555109023,-0.25252979844808576,0.0,0.0,0.0,0.0,0.0
579,-0.2168423630297184,-0.2499433696269989,0.0,0.0,0.0,0.0,0.0
580,-0.21784746050834655,-0.24735694080591203,0.0,0.0,0.0,0.0,0.0
581,-0.2162913776934147,-0.24682825356721877,0.0,0.0,0.0,0.0,0.0
582,-0.2147352948784828,-0.24629956632852554,0.0,0.0,0.0,0.0,0.0
583,-0.21573259457945823,-0.23559534996747972,0.0,0.0,0.0,0.0,0.0
584,-0.21672989428043365,-0.22489113360643387,0.0,0.0,0.0,0.0,0.0
585,-0.2168356880545616,-0.22598821967840194,0.0,0.0,0.0,0.0,0.0
586,-0.21694148182868958,-0.22708530575037003,0.0,0.0,0.0,0.0,0.0
587,-0.21509416326880454,-0.22854281291365625,0.0,0.0,0.0,0.0,0.0
588,-0.21324684470891953,-0.23000032007694243,0.0,0.0,0.0,0.0,0.0
589,-0.2111902952194214,-0.22989832907915114,0.0,0.0,0.0,0.0,0.0
590,-0.20913374572992324,-0.22979633808135985,0.0,0.0,0.0,0.0,0.0
591,-0.2102036103606224,-0.22805828005075454,0.0,0.0,0.0,0.0,0.0
592,-0.21127347499132157,-0.22632022202014923,0.0,0.0,0.0,0.0,0.0
593,-0.209040167927742,-0.22230514362454415,0.0,0.0,0.0,0.0,0.0
594,-0.20680686086416245,-0.21829006522893907,0.0,0.0,0.0,0.0,0.0
595,-0.20706680789589882,-0.2143060401082039,0.0,0.0,0.0,0.0,0.0
596,-0.2073267549276352,-0.21032201498746872,0.0,0.0,0.0,0.0,0.0
597,-0.20811838954687117,-0.21036263108253478,0.0,0.0,0.0,0.0,0.0
598,-0.20891002416610718,-0.21040324717760087,0.0,0.0,0.0,0.0,0.0
599,-0.2094925634562969,-0.21124075651168822,0.0,0.0,0.0,0.0,0.0
600,-0.21007510274648666,-0.2120782658457756,0.0,0.0,0.0,0.0,0.0
601,-0.20894838944077493,-0.21009424850344657,0.0,0.0,0.0,0.0,0.0
602,-0.20782167613506317,-0.20811023116111754,0.0,0.0,0.0,0.0,0.0
603,-0.2055742159485817,-0.21402424573898315,0.0,0.0,0.0,0.0,0.0
604,-0.20332675576210021,-0.21993826031684877,0.0,0.0,0.0,0.0,0.0
605,-0.20152362436056137,-0.218437959253788,0.0,0.0,0.0,0.0,0.0
606,-0.19972049295902253,-0.21693765819072724,0.0,0.0,0.0,0.0,0.0
607,-0.19988424926996232,-0.21423871219158172,0.0,0.0,0.0,0.0,0.0
608,-0.2000480055809021,-0.21153976619243622,0.0,0.0,0.0,0.0,0.0
609,-0.2010526828467846,-0.21085363179445266,0.0,0.0,0.0,0.0,0.0
610,-0.2020573601126671,-0.21016749739646912,0.0,0.0,0.0,0.0,0.0
611,-0.20232986509799958,-0.21009660363197327,0.0,0.0,0.0,0.0,0.0
612,-0.20260237008333207,-0.21002570986747743,0.0,0.0,0.0,0.0,0.0
613,-0.20166102424263954,-0.21451728865504266,0.0,0.0,0.0,0.0,0.0
614,-0.20071967840194702,-0.2190088674426079,0.0,0.0,0.0,0.0,0.0
615,-0.20086568593978882,-0.22329738289117812,0.0,0.0,0.0,0.0,0.0
616,-0.20101169347763062,-0.22758589833974838,0.0,0.0,0.0,0.0,0.0
617,-0.1969745397567749,-0.22797166109085082,0.0,0.0,0.0,0.0,0.0
618,-0.1929373860359192,-0.2283574238419533,0.0,0.0,0.0,0.0,0.0
619,-0.19157372787594795,-0.22423986494541168,0.0,0.0,0.0,0.0,0.0
620,-0.1902100697159767,-0.2201223060488701,0.0,0.0,0.0,0.0,0.0
621,-0.1914448268711567,-0.22080788835883142,0.0,0.0,0.0,0.0,0.0
622,-0.19267958402633667,-0.2214934706687927,0.0,0.0,0.0,0.0,0.0
623,-0.1931511752307415,-0.22544885277748108,0.0,0.0,0.0,0.0,0.0
624,-0.19362276643514634,-0.22940423488616943,0.0,0.0,0.0,0.0,0.0
625,-0.1953996628522873,-0.2269320607185364,0.0,0.0,0.0,0.0,0.0
626,-0.19717655926942826,-0.22445988655090332,0.0,0.0,0.0,0.0,0.0
627,-0.1950874775648117,-0.2261086106300354,0.0,0.0,0.0,0.0,0.0
628,-0.19299839586019515,-0.22775733470916748,0.0,0.0,0.0,0.0,0.0
629,-0.1928032599389553,-0.22717447131872176,0.0,0.0,0.0,0.0,0.0
630,-0.19260812401771546,-0.22659160792827607,0.0,0.0,0.0,0.0,0.0
631,-0.19226204603910446,-0.22809813767671586,0.0,0.0,0.0,0.0,0.0
632,-0.19191596806049346,-0.22960466742515565,0.0,0.0,0.0,0.0,0.0
633,-0.1913180559873581,-0.22895315960049628,0.0,0.0,0.0,0.0,0.0
634,-0.1907201439142227,-0.22830165177583694,0.0,0.0,0.0,0.0,0.0
635,-0.18621611073613167,-0.2253143720328808,0.0,0.0,0.0,0.0,0.0
636,-0.1817120775580406,-0.22232709228992462,0.0,0.0,0.0,0.0,0.0
637,-0.1815621994435787,-0.2238505095243454,0.0,0.0,0.0,0.0,0.0
638,-0.18141232132911683,-0.22537392675876616,0.0,0.0,0.0,0.0,0.0
639,-0.17852276489138602,-0.22886255085468293,0.0,0.0,0.0,0.0,0.0
640,-0.17563320845365524,-0.23235117495059968,0.0,0.0,0.0,0.0,0.0
641,-0.17389696314930916,-0.232162906229496,0.0,0.0,0.0,0.0,0.0
642,-0.17216071784496306,-0.23197463750839234,0.0,0.0,0.0,0.0,0.0
643,-0.17375509738922118,-0.23205571323633195,0.0,0.0,0.0,0.0,0.0
644,-0.1753494769334793,-0.23213678896427153,0.0,0.0,0.0,0.0,0.0
645,-0.1712438367307186,-0.23234290331602098,0.0,0.0,0.0,0.0,0.0
646,-0.16713819652795792,-0.2325490176677704,0.0,0.0,0.0,0.0,0.0
647,-0.16278480403125287,-0.22825608700513839,0.0,0.0,0.0,0.0,0.0
648,-0.15843141153454782,-0.2239631563425064,0.0,0.0,0.0,0.0,0.0
649,-0.15363165512681007,-0.22328909263014793,0.0,0.0,0.0,0.0,0.0
650,-0.14883189871907235,-0.22261502891778945,0.0,0.0,0.0,0.0,0.0
651,-0.1465713143348694,-0.22464432418346406,0.0,0.0,0.0,0.0,0.0
652,-0.14431072995066643,-0.22667361944913864,0.0,0.0,0.0,0.0,0.0
653,-0.14475204721093177,-0.2286251612007618,0.0,0.0,0.0,0.0,0.0
654,-0.14519336447119713,-0.23057670295238494,0.0,0.0,0.0,0.0,0.0
655,-0.1479083314538002,-0.23116931989789008,0.0,0.0,0.0,0.0,0.0
656,-0.15062329843640326,-0.23176193684339524,0.0,0.0,0.0,0.0,0.0
657,-0.1525163806974888,-0.2285369172692299,0.0,0.0,0.0,0.0,0.0
658,-0.1544094629585743,-0.22531189769506454,0.0,0.0,0.0,0.0,0.0
659,-0.1534714139997959,-0.2266179859638214,0.0,0.0,0.0,0.0,0.0
660,-0.15253336504101753,-0.22792407423257827,0.0,0.0,0.0,0.0,0.0
661,-0.15280432775616645,-0.227721007168293,0.0,0.0,0.0,0.0,0.0
